trialIndexGlobal,timestampMs,mouseX,mouseY
35,59818,825,503
35,59918,883,483
35,60035,912,468
35,60135,919,463
35,60251,949,425
35,60367,953,485
35,60468,911,691
35,60584,907,745
35,60685,908,747
35,60800,909,789
35,60860,909,789
36,60916,909,789
36,61017,909,789
36,61134,909,775
36,61234,917,627
36,61334,909,510
36,61434,889,475
36,61550,838,461
36,61651,813,469
36,61751,799,489
36,61851,772,466
36,61951,836,325
36,62067,858,295
36,62167,864,295
36,62268,884,268
36,62384,902,252
36,62398,902,253
37,62484,902,253
37,62599,902,253
37,62700,902,253
37,62801,843,427
37,62901,811,525
37,63001,815,569
37,63101,815,581
37,63217,842,550
37,63317,896,504
37,63417,786,461
37,63517,652,397
37,63635,593,375
37,63735,533,354
37,63850,515,349
37,63895,515,349
38,63950,515,349
38,64050,515,349
38,64150,515,349
38,64251,515,349
38,64367,661,365
38,64467,785,418
38,64568,897,464
38,64683,933,479
38,64783,916,533
38,64884,941,650
38,64984,1027,726
38,65085,1085,778
38,65201,1094,789
38,65301,1094,791
38,65339,1094,791
39,65417,1094,791
39,65518,1094,791
39,65633,1094,791
39,65735,979,551
39,65851,872,384
39,65967,858,343
39,66068,858,343
39,66184,817,489
39,66284,794,540
39,66400,789,538
39,66500,924,614
39,66601,1063,711
39,66701,1103,727
39,66801,1111,737
39,66901,1135,758
39,67018,1143,796
39,67118,1143,804
39,67139,1143,805
40,67233,1143,805
40,67333,1143,805
40,67434,1143,805
40,67534,972,698
40,67651,840,532
40,67767,835,519
40,67884,835,519
40,67984,829,549
40,68085,821,573
40,68200,813,576
40,68301,829,581
40,68417,1067,634
40,68517,1133,689
40,68618,1143,700
40,68718,1165,713
40,68832,1163,714
41,79900,823,729
41,80000,823,729
41,80100,823,729
41,80201,823,729
41,80317,823,729
41,80417,834,673
41,80517,843,597
41,80617,844,575
41,80717,841,550
41,80818,839,533
41,80935,834,511
41,81050,795,553
41,81150,671,569
41,81250,663,533
41,81350,640,493
41,81450,583,484
41,81552,557,511
41,81667,522,602
41,81767,507,628
41,81867,500,640
41,81940,499,640
42,81983,499,640
42,82083,499,640
42,82184,499,640
42,82300,499,640
42,82400,541,629
42,82500,735,582
42,82600,788,569
42,82715,796,568
42,82817,796,568
42,82934,829,541
42,83050,858,537
42,83167,871,551
42,83267,851,551
42,83368,851,564
42,83483,846,574
42,83583,769,530
42,83684,690,447
42,83784,718,467
42,83884,813,564
42,83985,830,581
42,84101,830,581
42,84149,830,577
43,84217,830,577
43,84333,830,577
