trialIndexGlobal,timestampMs,mouseX,mouseY
7,47524,653,448
7,47640,865,322
7,47757,867,314
7,47873,853,313
7,47990,820,317
7,48106,819,315
7,48222,812,249
7,48339,812,248
7,48455,812,248
7,48572,805,445
7,48687,778,593
7,48788,777,597
7,48870,774,603
8,49037,774,603
8,49153,774,597
8,49269,757,552
8,49369,754,550
8,49486,754,550
8,49602,753,549
8,49718,753,549
8,49835,753,549
8,49951,753,549
8,50067,753,549
8,50184,753,549
8,50300,753,549
8,50417,753,549
8,50550,753,549
8,50666,753,549
8,50782,753,549
8,50898,753,549
8,51014,811,547
8,51131,861,547
8,51247,863,547
8,51363,866,547
8,51463,871,561
8,51564,769,365
8,51679,765,391
8,51796,761,392
8,51912,855,417
8,52028,928,484
8,52128,923,480
8,52245,917,477
8,52361,918,447
8,52461,921,347
8,52577,916,324
8,52677,916,324
8,52793,792,299
8,52909,754,294
8,53009,754,294
8,53125,754,294
8,53225,743,232
8,53342,740,212
8,53458,740,212
8,53574,807,220
8,53691,812,220
8,53807,827,229
8,53907,834,338
8,54023,798,502
8,54139,750,584
8,54256,734,604
8,54372,734,597
8,54416,734,596
9,54588,742,598
9,54705,744,601
9,54821,747,560
9,54937,760,487
9,55053,858,450
9,55153,872,385
9,55269,830,235
9,55369,824,228
9,55486,825,227
9,55602,825,226
9,55719,825,226
9,55835,825,232
9,55935,825,232
9,56051,825,232
9,56167,810,228
9,56267,812,229
9,56383,815,232
9,56500,815,232
9,56616,815,232
9,56732,815,232
9,56832,815,234
9,56949,811,252
9,57065,793,310
9,57181,763,373
9,57281,763,374
9,57397,763,373
9,57514,688,435
9,57630,625,510
9,57746,654,487
9,57863,656,484
9,57979,659,484
9,58095,716,495
9,58195,764,489
9,58311,752,478
9,58428,738,387
9,58544,735,334
9,58661,735,333
9,58777,712,298
9,58877,672,257
9,58993,662,245
9,59109,662,245
9,59226,851,275
9,59342,946,306
9,59458,947,308
9,59574,947,309
9,59674,928,367
9,59790,834,597
9,59891,819,613
9,60007,794,625
9,60123,794,625
9,60239,806,620
9,60356,812,608
9,60416,813,606
10,60588,814,604
10,60688,814,602
10,60805,809,591
10,60921,814,550
10,61037,818,535
10,61154,818,535
10,61270,818,535
10,61370,818,535
10,61486,819,535
10,61602,821,535
10,61719,822,535
10,61835,822,536
10,61935,822,536
10,62051,822,536
10,62167,822,536
10,62267,822,536
10,62384,822,536
10,62500,822,536
10,62617,817,534
10,62733,734,521
10,62849,625,566
10,62965,644,601
10,63082,667,605
10,63198,772,365
10,63315,810,372
10,63431,773,365
10,63531,656,439
10,63647,630,458
10,63763,644,458
10,63879,644,458
10,63980,681,395
10,64096,728,306
10,64212,728,303
10,64328,729,298
10,64445,732,223
10,64561,732,218
10,64677,816,211
10,64794,820,211
10,64910,864,213
